order_id,product_id,plant_code,date,demand,inventory_level,warehouse_location,aisle_number,picking_time_min,reorder_point,lead_time_days,unit_price,category,day_of_week,month,quarter,is_weekend,week_of_year,freight_cost_usd,service_level,carrier,rolling_avg_7d,rolling_avg_30d,demand_lag_1,demand_lag_7,demand_lag_30,stockout_risk
ORD1528956,PROD_1700214,PLANT19,2024-03-23,105,0,Zone-D,1,10.56,132,4,512.09,Pharmaceuticals,5,3,1,1,12,6.83,CRF,V010_CARRIER,81.29,80.57,84.0,101.0,77.0,1
ORD1528957,PROD_1700214,PLANT19,2024-03-24,84,0,Zone-D,1,9.15,132,4,512.09,Pharmaceuticals,6,3,1,1,12,5.32,DTP,V001_CARRIER,80.86,81.0,105.0,87.0,71.0,1
ORD1528958,PROD_1700214,PLANT19,2024-03-25,74,0,Zone-D,1,2.0,132,4,512.09,Pharmaceuticals,0,3,1,0,13,9.18,CRF,V003_CARRIER,81.57,80.4,84.0,69.0,92.0,1
ORD1528959,PROD_1700214,PLANT19,2024-03-26,76,0,Zone-D,1,3.62,132,4,512.09,Pharmaceuticals,1,3,1,0,13,6.97,DTD,V008_CARRIER,81.0,79.8,74.0,80.0,94.0,1
ORD1528960,PROD_1700214,PLANT19,2024-03-27,75,0,Zone-D,1,15.58,132,4,512.09,Pharmaceuticals,2,3,1,0,13,7.44,CRF,V005_CARRIER,81.57,80.17,76.0,71.0,64.0,1
ORD1528961,PROD_1700214,PLANT19,2024-03-28,90,0,Zone-D,1,6.34,132,4,512.09,Pharmaceuticals,3,3,1,0,13,2.15,DTD,V013_CARRIER,84.0,80.6,75.0,73.0,77.0,1
ORD1528962,PROD_1700214,PLANT19,2024-03-29,75,0,Zone-D,1,12.33,132,4,512.09,Pharmaceuticals,4,3,1,0,13,8.14,DTP,V008_CARRIER,82.71,80.6,90.0,84.0,75.0,1
ORD1528963,PROD_1700214,PLANT19,2024-03-30,89,0,Zone-D,1,15.64,132,4,512.09,Pharmaceuticals,5,3,1,1,13,9.22,DTD,V009_CARRIER,80.43,80.83,75.0,105.0,82.0,1
ORD1528964,PROD_1700214,PLANT19,2024-03-31,103,0,Zone-D,1,10.03,132,4,512.09,Pharmaceuticals,6,3,1,1,13,7.36,EXW,V008_CARRIER,83.14,81.63,89.0,84.0,79.0,1
ORD1528965,PROD_1700214,PLANT19,2024-04-01,82,0,Zone-D,1,4.73,132,4,512.09,Pharmaceuticals,0,4,2,0,14,1.71,EXW,V011_CARRIER,84.29,81.27,103.0,74.0,93.0,1
ORD1528966,PROD_1700214,PLANT19,2024-04-02,84,0,Zone-D,1,4.96,132,4,512.09,Pharmaceuticals,1,4,2,0,14,3.19,CRF,V003_CARRIER,85.43,81.17,82.0,76.0,87.0,1
ORD1528967,PROD_1700214,PLANT19,2024-04-03,73,0,Zone-D,1,7.84,132,4,512.09,Pharmaceuticals,2,4,2,0,14,4.66,DTD,V006_CARRIER,85.14,81.03,84.0,75.0,77.0,1
ORD1528968,PROD_1700214,PLANT19,2024-04-04,75,0,Zone-D,1,18.17,132,4,512.09,Pharmaceuticals,3,4,2,0,14,5.86,EXW,V013_CARRIER,83.0,80.8,73.0,90.0,82.0,1
ORD1528969,PROD_1700214,PLANT19,2024-04-05,72,0,Zone-D,1,2.7,132,4,512.09,Pharmaceuticals,4,4,2,0,14,2.09,DTD,V015_CARRIER,82.57,80.67,75.0,75.0,76.0,1
ORD1528970,PROD_1700214,PLANT19,2024-04-06,97,0,Zone-D,1,3.66,132,4,512.09,Pharmaceuticals,5,4,2,1,14,7.85,DTP,V013_CARRIER,83.71,81.3,72.0,89.0,78.0,1
ORD1528971,PROD_1700214,PLANT19,2024-04-07,101,0,Zone-D,1,17.71,132,4,512.09,Pharmaceuticals,6,4,2,1,14,10.61,DTP,V009_CARRIER,83.43,82.4,97.0,103.0,68.0,1
ORD1528972,PROD_1700214,PLANT19,2024-04-08,75,0,Zone-D,1,11.29,132,4,512.09,Pharmaceuticals,0,4,2,0,15,7.06,CRF,V002_CARRIER,82.43,81.9,101.0,82.0,90.0,1
ORD1528973,PROD_1700214,PLANT19,2024-04-09,76,0,Zone-D,1,15.02,132,4,512.09,Pharmaceuticals,1,4,2,0,15,10.81,DTP,V015_CARRIER,81.29,81.9,75.0,84.0,76.0,1
ORD1528974,PROD_1700214,PLANT19,2024-04-10,76,0,Zone-D,1,7.22,132,4,512.09,Pharmaceuticals,2,4,2,0,15,2.39,DTD,V005_CARRIER,81.71,81.97,76.0,73.0,74.0,1
ORD1528975,PROD_1700214,PLANT19,2024-04-11,69,0,Zone-D,1,10.35,132,4,512.09,Pharmaceuticals,3,4,2,0,15,3.28,DTP,V008_CARRIER,80.86,81.67,76.0,75.0,78.0,1
ORD1528976,PROD_1700214,PLANT19,2024-04-12,74,0,Zone-D,1,14.97,132,4,512.09,Pharmaceuticals,4,4,2,0,15,5.86,CRF,V005_CARRIER,81.14,81.4,69.0,72.0,82.0,1
ORD1528977,PROD_1700214,PLANT19,2024-04-13,97,0,Zone-D,1,10.25,132,4,512.09,Pharmaceuticals,5,4,2,1,15,4.22,CRF,V010_CARRIER,81.14,82.23,74.0,97.0,72.0,1
ORD1528978,PROD_1700214,PLANT19,2024-04-14,86,0,Zone-D,1,6.75,132,4,512.09,Pharmaceuticals,6,4,2,1,15,1.44,DTD,V005_CARRIER,79.0,82.43,97.0,101.0,80.0,1
ORD1528979,PROD_1700214,PLANT19,2024-04-15,79,0,Zone-D,1,10.02,132,4,512.09,Pharmaceuticals,0,4,2,0,16,11.67,EXW,V003_CARRIER,79.57,81.7,86.0,75.0,101.0,1
ORD1528980,PROD_1700214,PLANT19,2024-04-16,70,0,Zone-D,1,2.04,132,4,512.09,Pharmaceuticals,1,4,2,0,16,9.38,CRF,V002_CARRIER,78.71,81.13,79.0,76.0,87.0,1
ORD1528981,PROD_1700214,PLANT19,2024-04-17,77,0,Zone-D,1,14.79,132,4,512.09,Pharmaceuticals,2,4,2,0,16,0.53,DTP,V002_CARRIER,78.86,81.4,70.0,76.0,69.0,1
ORD1528982,PROD_1700214,PLANT19,2024-04-18,75,0,Zone-D,1,12.41,132,4,512.09,Pharmaceuticals,3,4,2,0,16,11.16,CRF,V004_CARRIER,79.71,81.23,77.0,69.0,80.0,1
ORD1528983,PROD_1700214,PLANT19,2024-04-19,71,0,Zone-D,1,4.94,132,4,512.09,Pharmaceuticals,4,4,2,0,16,4.88,EXW,V010_CARRIER,79.29,81.23,75.0,74.0,71.0,1
ORD1528984,PROD_1700214,PLANT19,2024-04-20,97,0,Zone-D,1,17.5,132,4,512.09,Pharmaceuticals,5,4,2,1,16,7.79,DTD,V009_CARRIER,79.29,82.03,71.0,97.0,73.0,1
ORD1528985,PROD_1700214,PLANT19,2024-04-21,97,0,Zone-D,1,12.95,132,4,512.09,Pharmaceuticals,6,4,2,1,16,3.42,DTD,V008_CARRIER,80.86,82.47,97.0,86.0,84.0,1
ORD1528986,PROD_1700214,PLANT19,2024-04-22,72,0,Zone-D,1,2.07,132,4,512.09,Pharmaceuticals,0,4,2,0,17,10.19,DTP,V003_CARRIER,79.86,81.37,97.0,79.0,105.0,1
ORD1528987,PROD_1700214,PLANT19,2024-04-23,76,0,Zone-D,1,4.74,132,4,512.09,Pharmaceuticals,1,4,2,0,17,3.13,EXW,V001_CARRIER,80.71,81.1,72.0,70.0,84.0,1
ORD1528988,PROD_1700214,PLANT19,2024-04-24,78,0,Zone-D,1,10.46,132,4,512.09,Pharmaceuticals,2,4,2,0,17,1.97,EXW,V003_CARRIER,80.86,81.23,76.0,77.0,74.0,1
ORD1528989,PROD_1700214,PLANT19,2024-04-25,67,0,Zone-D,1,2.31,132,4,512.09,Pharmaceuticals,3,4,2,0,17,2.12,DTD,V013_CARRIER,79.71,80.93,78.0,75.0,76.0,1
ORD1528990,PROD_1700214,PLANT19,2024-04-26,69,0,Zone-D,1,17.85,132,4,512.09,Pharmaceuticals,4,4,2,0,17,9.52,DTD,V014_CARRIER,79.43,80.73,67.0,71.0,75.0,1
ORD1528991,PROD_1700214,PLANT19,2024-04-27,100,0,Zone-D,1,18.19,132,4,512.09,Pharmaceuticals,5,4,2,1,17,4.17,EXW,V005_CARRIER,79.86,81.07,69.0,97.0,90.0,1
ORD1528992,PROD_1700214,PLANT19,2024-04-28,83,0,Zone-D,1,15.22,132,4,512.09,Pharmaceuticals,6,4,2,1,17,4.8,EXW,V007_CARRIER,77.86,81.33,100.0,97.0,75.0,1
ORD1528993,PROD_1700214,PLANT19,2024-04-29,85,0,Zone-D,1,15.18,132,4,512.09,Pharmaceuticals,0,4,2,0,18,0.88,DTD,V009_CARRIER,79.71,81.2,83.0,72.0,89.0,1
ORD1528994,PROD_1700214,PLANT19,2024-04-30,69,0,Zone-D,1,17.69,132,4,512.09,Pharmaceuticals,1,4,2,0,18,4.61,DTD,V011_CARRIER,78.71,80.07,85.0,76.0,103.0,1
ORD1528995,PROD_1700214,PLANT19,2024-05-01,81,0,Zone-D,1,15.03,132,4,512.09,Pharmaceuticals,2,5,2,0,18,3.93,DTP,V004_CARRIER,79.14,80.03,69.0,78.0,82.0,1
ORD1528996,PROD_1700214,PLANT19,2024-05-02,75,0,Zone-D,1,7.84,132,4,512.09,Pharmaceuticals,3,5,2,0,18,10.15,DTD,V011_CARRIER,80.29,79.73,81.0,67.0,84.0,1
ORD1528997,PROD_1700214,PLANT19,2024-05-03,76,0,Zone-D,1,17.25,132,4,512.09,Pharmaceuticals,4,5,2,0,18,9.92,EXW,V002_CARRIER,81.29,79.83,75.0,69.0,73.0,1
ORD1528998,PROD_1700214,PLANT19,2024-05-04,103,0,Zone-D,1,5.29,132,4,512.09,Pharmaceuticals,5,5,2,1,18,15.42,DTP,V015_CARRIER,81.71,80.77,76.0,100.0,75.0,1
ORD1528999,PROD_1700214,PLANT19,2024-05-05,81,0,Zone-D,1,10.89,132,4,512.09,Pharmaceuticals,6,5,2,1,18,3.79,DTD,V007_CARRIER,81.43,81.07,103.0,83.0,72.0,1
ORD1529000,PROD_1700214,PLANT19,2024-05-06,80,0,Zone-D,1,17.71,132,4,512.09,Pharmaceuticals,0,5,2,0,19,6.29,DTP,V006_CARRIER,80.71,80.5,81.0,85.0,97.0,1
ORD1529001,PROD_1700214,PLANT19,2024-05-07,80,0,Zone-D,1,3.57,132,4,512.09,Pharmaceuticals,1,5,2,0,19,8.95,DTP,V010_CARRIER,82.29,79.8,80.0,69.0,101.0,1
ORD1529002,PROD_1700214,PLANT19,2024-05-08,97,0,Zone-D,1,5.05,132,4,512.09,Pharmaceuticals,2,5,2,0,19,6.26,DTP,V010_CARRIER,84.57,80.53,80.0,81.0,75.0,1
ORD1529003,PROD_1700214,PLANT19,2024-05-09,70,0,Zone-D,1,5.77,132,4,512.09,Pharmaceuticals,3,5,2,0,19,5.95,DTP,V011_CARRIER,83.86,80.33,97.0,75.0,76.0,1
ORD1529004,PROD_1700214,PLANT19,2024-05-10,72,0,Zone-D,1,13.59,132,4,512.09,Pharmaceuticals,4,5,2,0,19,8.47,CRF,V001_CARRIER,83.29,80.2,70.0,76.0,76.0,1
ORD1529005,PROD_1700214,PLANT19,2024-05-11,95,0,Zone-D,1,9.53,132,4,512.09,Pharmaceuticals,5,5,2,1,19,11.85,EXW,V012_CARRIER,82.14,81.07,72.0,103.0,69.0,1
ORD1529006,PROD_1700214,PLANT19,2024-05-12,88,0,Zone-D,1,12.36,132,4,512.09,Pharmaceuticals,6,5,2,1,19,4.69,CRF,V003_CARRIER,83.14,81.53,95.0,81.0,74.0,1
ORD1529007,PROD_1700214,PLANT19,2024-05-13,73,0,Zone-D,1,10.06,132,4,512.09,Pharmaceuticals,0,5,2,0,20,4.0,EXW,V014_CARRIER,82.14,80.73,88.0,80.0,97.0,1
ORD1529008,PROD_1700214,PLANT19,2024-05-14,81,0,Zone-D,1,14.72,132,4,512.09,Pharmaceuticals,1,5,2,0,20,8.2,EXW,V012_CARRIER,82.29,80.57,73.0,80.0,86.0,1
ORD1529009,PROD_1700214,PLANT19,2024-05-15,74,0,Zone-D,1,15.85,132,4,512.09,Pharmaceuticals,2,5,2,0,20,8.37,DTD,V008_CARRIER,79.0,80.4,81.0,97.0,79.0,1
ORD1529010,PROD_1700214,PLANT19,2024-05-16,70,0,Zone-D,1,13.74,132,4,512.09,Pharmaceuticals,3,5,2,0,20,1.35,CRF,V009_CARRIER,79.0,80.4,74.0,70.0,70.0,1
ORD1529011,PROD_1700214,PLANT19,2024-05-17,80,0,Zone-D,1,8.69,132,4,512.09,Pharmaceuticals,4,5,2,0,20,11.7,CRF,V010_CARRIER,80.14,80.5,70.0,72.0,77.0,1
ORD1529012,PROD_1700214,PLANT19,2024-05-18,90,0,Zone-D,1,2.44,132,4,512.09,Pharmaceuticals,5,5,2,1,20,12.4,DTP,V001_CARRIER,79.43,81.0,80.0,95.0,75.0,1
ORD1529013,PROD_1700214,PLANT19,2024-05-19,86,0,Zone-D,1,11.66,132,4,512.09,Pharmaceuticals,6,5,2,1,20,10.47,EXW,V003_CARRIER,79.14,81.5,90.0,88.0,71.0,1
ORD1529014,PROD_1700214,PLANT19,2024-05-20,73,0,Zone-D,1,13.29,132,4,512.09,Pharmaceuticals,0,5,2,0,21,8.3,DTP,V006_CARRIER,79.14,80.7,86.0,73.0,97.0,1
ORD1529015,PROD_1700214,PLANT19,2024-05-21,69,0,Zone-D,1,5.58,132,4,512.09,Pharmaceuticals,1,5,2,0,21,5.0,DTD,V008_CARRIER,77.43,79.77,73.0,81.0,97.0,1
ORD1529016,PROD_1700214,PLANT19,2024-05-22,79,0,Zone-D,1,7.02,132,4,512.09,Pharmaceuticals,2,5,2,0,21,9.67,DTD,V014_CARRIER,78.14,80.0,69.0,74.0,72.0,1
ORD1529017,PROD_1700214,PLANT19,2024-05-23,72,0,Zone-D,1,18.04,132,4,512.09,Pharmaceuticals,3,5,2,0,21,5.1,DTD,V011_CARRIER,78.43,79.87,79.0,70.0,76.0,1
ORD1529018,PROD_1700214,PLANT19,2024-05-24,70,0,Zone-D,1,15.38,132,4,512.09,Pharmaceuticals,4,5,2,0,21,1.12,DTD,V010_CARRIER,77.0,79.6,72.0,80.0,78.0,1
ORD1529019,PROD_1700214,PLANT19,2024-05-25,77,0,Zone-D,1,2.94,132,4,512.09,Pharmaceuticals,5,5,2,1,21,2.95,DTP,V005_CARRIER,75.14,79.93,70.0,90.0,67.0,1
ORD1529020,PROD_1700214,PLANT19,2024-05-26,89,0,Zone-D,1,17.1,132,4,512.09,Pharmaceuticals,6,5,2,1,21,9.1,DTP,V006_CARRIER,75.57,80.6,77.0,86.0,69.0,1
ORD1529021,PROD_1700214,PLANT19,2024-05-27,71,0,Zone-D,1,17.68,132,4,512.09,Pharmaceuticals,0,5,2,0,22,9.61,CRF,V012_CARRIER,75.29,79.63,89.0,73.0,100.0,1
ORD1529022,PROD_1700214,PLANT19,2024-05-28,62,0,Zone-D,1,2.46,132,4,512.09,Pharmaceuticals,1,5,2,0,22,4.01,CRF,V001_CARRIER,74.29,78.93,71.0,69.0,83.0,1
ORD1529023,PROD_1700214,PLANT19,2024-05-29,66,0,Zone-D,1,17.32,132,4,512.09,Pharmaceuticals,2,5,2,0,22,6.81,CRF,V015_CARRIER,72.43,78.3,62.0,79.0,85.0,1
ORD1529024,PROD_1700214,PLANT19,2024-05-30,72,0,Zone-D,1,8.85,132,4,512.09,Pharmaceuticals,3,5,2,0,22,6.26,DTD,V011_CARRIER,72.43,78.4,66.0,72.0,69.0,1
ORD1529025,PROD_1700214,PLANT19,2024-05-31,72,0,Zone-D,1,10.75,132,4,512.09,Pharmaceuticals,4,5,2,0,22,1.25,CRF,V014_CARRIER,72.71,78.1,72.0,70.0,81.0,1
ORD1529026,PROD_1700214,PLANT19,2024-06-01,84,0,Zone-D,1,16.44,132,4,512.09,Pharmaceuticals,5,6,2,1,22,9.45,DTP,V005_CARRIER,73.71,78.4,72.0,77.0,75.0,1
ORD1529027,PROD_1700214,PLANT19,2024-06-02,83,0,Zone-D,1,2.25,132,4,512.09,Pharmaceuticals,6,6,2,1,22,3.93,EXW,V008_CARRIER,72.86,78.63,84.0,89.0,76.0,1
ORD1529028,PROD_1700214,PLANT19,2024-06-03,64,0,Zone-D,1,11.46,132,4,512.09,Pharmaceuticals,0,6,2,0,23,5.07,EXW,V005_CARRIER,71.86,77.33,83.0,71.0,103.0,1
ORD1529029,PROD_1700214,PLANT19,2024-06-04,67,0,Zone-D,1,9.77,132,4,512.09,Pharmaceuticals,1,6,2,0,23,7.4,CRF,V007_CARRIER,72.57,76.87,64.0,62.0,81.0,1
ORD1529030,PROD_1700214,PLANT19,2024-06-05,80,0,Zone-D,1,11.03,132,4,512.09,Pharmaceuticals,2,6,2,0,23,9.5,DTP,V015_CARRIER,74.57,76.87,67.0,66.0,80.0,1
ORD1529031,PROD_1700214,PLANT19,2024-06-06,78,0,Zone-D,1,13.17,132,4,512.09,Pharmaceuticals,3,6,2,0,23,7.05,DTP,V001_CARRIER,75.43,76.8,80.0,72.0,80.0,1
ORD1529032,PROD_1700214,PLANT19,2024-06-07,76,0,Zone-D,1,17.11,132,4,512.09,Pharmaceuticals,4,6,2,0,23,1.62,DTD,V007_CARRIER,76.0,76.1,78.0,72.0,97.0,1
ORD1529033,PROD_1700214,PLANT19,2024-06-08,88,0,Zone-D,1,3.62,132,4,512.09,Pharmaceuticals,5,6,2,1,23,5.05,CRF,V004_CARRIER,76.57,76.7,76.0,84.0,70.0,1
ORD1529034,PROD_1700214,PLANT19,2024-06-09,90,0,Zone-D,1,11.57,132,4,512.09,Pharmaceuticals,6,6,2,1,23,12.47,DTD,V014_CARRIER,77.57,77.3,88.0,83.0,72.0,1
ORD1529035,PROD_1700214,PLANT19,2024-06-10,65,0,Zone-D,1,3.14,132,4,512.09,Pharmaceuticals,0,6,2,0,24,5.5,DTP,V014_CARRIER,77.71,76.3,90.0,64.0,95.0,1
ORD1529036,PROD_1700214,PLANT19,2024-06-11,72,0,Zone-D,1,14.45,132,4,512.09,Pharmaceuticals,1,6,2,0,24,2.54,EXW,V002_CARRIER,78.43,75.77,65.0,67.0,88.0,1
ORD1529037,PROD_1700214,PLANT19,2024-06-12,64,0,Zone-D,1,17.17,132,4,512.09,Pharmaceuticals,2,6,2,0,24,7.95,EXW,V007_CARRIER,76.14,75.47,72.0,80.0,73.0,1
ORD1529038,PROD_1700214,PLANT19,2024-06-13,64,0,Zone-D,1,15.07,132,4,512.09,Pharmaceuticals,3,6,2,0,24,8.37,EXW,V004_CARRIER,74.14,74.9,64.0,78.0,81.0,1
ORD1529039,PROD_1700214,PLANT19,2024-06-14,73,0,Zone-D,1,17.87,132,4,512.09,Pharmaceuticals,4,6,2,0,24,7.35,DTD,V003_CARRIER,73.71,74.87,64.0,76.0,74.0,1
ORD1529040,PROD_1700214,PLANT19,2024-06-15,89,0,Zone-D,1,10.85,132,4,512.09,Pharmaceuticals,5,6,2,1,24,6.93,DTP,V014_CARRIER,73.86,75.5,73.0,88.0,70.0,1
ORD1529041,PROD_1700214,PLANT19,2024-06-16,81,0,Zone-D,1,7.52,132,4,512.09,Pharmaceuticals,6,6,2,1,24,6.23,DTP,V009_CARRIER,72.57,75.53,89.0,90.0,80.0,1
ORD1529042,PROD_1700214,PLANT19,2024-06-17,80,0,Zone-D,1,11.92,132,4,512.09,Pharmaceuticals,0,6,2,0,25,9.23,DTD,V007_CARRIER,74.71,75.2,81.0,65.0,90.0,1
ORD1529043,PROD_1700214,PLANT19,2024-06-18,71,0,Zone-D,1,9.4,132,4,512.09,Pharmaceuticals,1,6,2,0,25,10.04,DTD,V011_CARRIER,74.57,74.7,80.0,72.0,86.0,1
ORD1529044,PROD_1700214,PLANT19,2024-06-19,65,0,Zone-D,1,4.72,132,4,512.09,Pharmaceuticals,2,6,2,0,25,5.93,CRF,V009_CARRIER,74.71,74.43,71.0,64.0,73.0,1
ORD1529045,PROD_1700214,PLANT19,2024-06-20,63,0,Zone-D,1,10.69,132,4,512.09,Pharmaceuticals,3,6,2,0,25,1.57,DTD,V004_CARRIER,74.57,74.23,65.0,64.0,69.0,1
ORD1529046,PROD_1700214,PLANT19,2024-06-21,76,0,Zone-D,1,10.82,132,4,512.09,Pharmaceuticals,4,6,2,0,25,4.86,EXW,V009_CARRIER,75.0,74.13,63.0,73.0,79.0,1
ORD1529047,PROD_1700214,PLANT19,2024-06-22,82,0,Zone-D,1,11.11,132,4,512.09,Pharmaceuticals,5,6,2,1,25,8.67,DTD,V001_CARRIER,74.0,74.47,76.0,89.0,72.0,1
ORD1529048,PROD_1700214,PLANT19,2024-06-23,86,0,Zone-D,1,15.94,132,4,512.09,Pharmaceuticals,6,6,2,1,25,1.95,DTD,V002_CARRIER,74.71,75.0,82.0,81.0,70.0,1
ORD1529049,PROD_1700214,PLANT19,2024-06-24,53,0,Zone-D,1,17.25,132,4,512.09,Pharmaceuticals,0,6,2,0,26,7.15,CRF,V014_CARRIER,70.86,74.2,86.0,80.0,77.0,1
ORD1529050,PROD_1700214,PLANT19,2024-06-25,70,0,Zone-D,1,6.81,132,4,512.09,Pharmaceuticals,1,6,2,0,26,4.24,CRF,V009_CARRIER,70.71,73.57,53.0,71.0,89.0,1
ORD1529051,PROD_1700214,PLANT19,2024-06-26,65,0,Zone-D,1,5.05,132,4,512.09,Pharmaceuticals,2,6,2,0,26,7.12,DTP,V002_CARRIER,70.71,73.37,70.0,65.0,71.0,1
ORD1529052,PROD_1700214,PLANT19,2024-06-27,60,0,Zone-D,1,16.15,132,4,512.09,Pharmaceuticals,3,6,2,0,26,3.03,CRF,V007_CARRIER,70.29,73.3,65.0,63.0,62.0,1
ORD1529053,PROD_1700214,PLANT19,2024-06-28,68,0,Zone-D,1,13.76,132,4,512.09,Pharmaceuticals,4,6,2,0,26,5.7,EXW,V010_CARRIER,69.14,73.37,60.0,76.0,66.0,1
ORD1529054,PROD_1700214,PLANT19,2024-06-29,88,0,Zone-D,1,2.76,132,4,512.09,Pharmaceuticals,5,6,2,1,26,11.79,DTP,V004_CARRIER,70.0,73.9,68.0,82.0,72.0,1
ORD1529055,PROD_1700214,PLANT19,2024-06-30,95,0,Zone-D,1,11.31,132,4,512.09,Pharmaceuticals,6,6,2,1,26,6.16,DTP,V001_CARRIER,71.29,74.67,88.0,86.0,72.0,1
ORD1529056,PROD_1700214,PLANT19,2024-07-01,69,0,Zone-D,1,16.6,132,4,512.09,Pharmaceuticals,0,7,3,0,27,3.79,EXW,V003_CARRIER,73.57,74.17,95.0,53.0,84.0,1
ORD1529057,PROD_1700214,PLANT19,2024-07-02,63,0,Zone-D,1,16.79,132,4,512.09,Pharmaceuticals,1,7,3,0,27,2.69,DTD,V014_CARRIER,72.57,73.5,69.0,70.0,83.0,1
ORD1529058,PROD_1700214,PLANT19,2024-07-03,63,0,Zone-D,1,18.33,132,4,512.09,Pharmaceuticals,2,7,3,0,27,4.06,EXW,V006_CARRIER,72.29,73.47,63.0,65.0,64.0,1
ORD1529059,PROD_1700214,PLANT19,2024-07-04,73,0,Zone-D,1,12.5,132,4,512.09,Pharmaceuticals,3,7,3,0,27,10.21,CRF,V006_CARRIER,74.14,73.67,63.0,60.0,67.0,1
ORD1529060,PROD_1700214,PLANT19,2024-07-05,61,0,Zone-D,1,12.79,132,4,512.09,Pharmaceuticals,4,7,3,0,27,8.84,DTD,V015_CARRIER,73.14,73.03,73.0,68.0,80.0,1
ORD1529061,PROD_1700214,PLANT19,2024-07-06,82,0,Zone-D,1,9.14,132,4,512.09,Pharmaceuticals,5,7,3,1,27,4.03,DTD,V003_CARRIER,72.29,73.17,61.0,88.0,78.0,1
ORD1529062,PROD_1700214,PLANT19,2024-07-07,80,0,Zone-D,1,9.04,132,4,512.09,Pharmaceuticals,6,7,3,1,27,10.0,DTP,V003_CARRIER,70.14,73.3,82.0,95.0,76.0,1
ORD1529063,PROD_1700214,PLANT19,2024-07-08,67,0,Zone-D,1,9.57,132,4,512.09,Pharmaceuticals,0,7,3,0,28,1.34,DTP,V004_CARRIER,69.86,72.6,80.0,69.0,88.0,1
ORD1529064,PROD_1700214,PLANT19,2024-07-09,57,0,Zone-D,1,2.71,132,4,512.09,Pharmaceuticals,1,7,3,0,28,7.59,EXW,V004_CARRIER,69.0,71.5,67.0,63.0,90.0,1
ORD1529065,PROD_1700214,PLANT19,2024-07-10,64,0,Zone-D,1,4.2,132,4,512.09,Pharmaceuticals,2,7,3,0,28,8.44,EXW,V003_CARRIER,69.14,71.47,57.0,63.0,65.0,1
ORD1529066,PROD_1700214,PLANT19,2024-07-11,57,0,Zone-D,1,9.55,132,4,512.09,Pharmaceuticals,3,7,3,0,28,3.74,DTP,V001_CARRIER,66.86,70.97,64.0,73.0,72.0,1
ORD1529067,PROD_1700214,PLANT19,2024-07-12,62,0,Zone-D,1,8.38,132,4,512.09,Pharmaceuticals,4,7,3,0,28,5.81,DTP,V014_CARRIER,67.0,70.9,57.0,61.0,64.0,1
ORD1529068,PROD_1700214,PLANT19,2024-07-13,83,0,Zone-D,1,14.21,132,4,512.09,Pharmaceuticals,5,7,3,1,28,11.44,CRF,V008_CARRIER,67.14,71.53,62.0,82.0,64.0,1
ORD1529069,PROD_1700214,PLANT19,2024-07-14,86,0,Zone-D,1,5.07,132,4,512.09,Pharmaceuticals,6,7,3,1,28,3.04,EXW,V008_CARRIER,68.0,71.97,83.0,80.0,73.0,1
ORD1529070,PROD_1700214,PLANT19,2024-07-15,66,0,Zone-D,1,15.34,132,4,512.09,Pharmaceuticals,0,7,3,0,29,3.97,DTD,V008_CARRIER,67.86,71.2,86.0,67.0,89.0,1
ORD1529071,PROD_1700214,PLANT19,2024-07-16,61,0,Zone-D,1,6.65,132,4,512.09,Pharmaceuticals,1,7,3,0,29,2.83,DTP,V008_CARRIER,68.43,70.53,66.0,57.0,81.0,1
ORD1529072,PROD_1700214,PLANT19,2024-07-17,74,0,Zone-D,1,6.28,132,4,512.09,Pharmaceuticals,2,7,3,0,29,6.45,CRF,V011_CARRIER,69.86,70.33,61.0,64.0,80.0,1
ORD1529073,PROD_1700214,PLANT19,2024-07-18,61,0,Zone-D,1,7.34,132,4,512.09,Pharmaceuticals,3,7,3,0,29,8.19,DTD,V010_CARRIER,70.43,70.0,74.0,57.0,71.0,1
ORD1529074,PROD_1700214,PLANT19,2024-07-19,57,0,Zone-D,1,14.58,132,4,512.09,Pharmaceuticals,4,7,3,0,29,1.21,CRF,V002_CARRIER,69.71,69.73,61.0,62.0,65.0,1
ORD1529075,PROD_1700214,PLANT19,2024-07-20,80,0,Zone-D,1,13.85,132,4,512.09,Pharmaceuticals,5,7,3,1,29,0.96,CRF,V015_CARRIER,69.29,70.3,57.0,83.0,63.0,1
ORD1529076,PROD_1700214,PLANT19,2024-07-21,79,0,Zone-D,1,10.58,132,4,512.09,Pharmaceuticals,6,7,3,1,29,8.52,CRF,V008_CARRIER,68.29,70.4,80.0,86.0,76.0,1
ORD1529077,PROD_1700214,PLANT19,2024-07-22,60,0,Zone-D,1,11.97,132,4,512.09,Pharmaceuticals,0,7,3,0,30,7.91,CRF,V007_CARRIER,67.43,69.67,79.0,66.0,82.0,1
ORD1529078,PROD_1700214,PLANT19,2024-07-23,64,0,Zone-D,1,14.2,132,4,512.09,Pharmaceuticals,1,7,3,0,30,8.26,CRF,V007_CARRIER,67.86,68.93,60.0,61.0,86.0,1
ORD1529079,PROD_1700214,PLANT19,2024-07-24,66,0,Zone-D,1,12.31,132,4,512.09,Pharmaceuticals,2,7,3,0,30,5.56,CRF,V008_CARRIER,66.71,69.37,64.0,74.0,53.0,1
