order_id,product_id,date,demand,inventory_level,warehouse_location,aisle_number,picking_time,reorder_point,lead_time_days,unit_price,category,day_of_week,month,is_weekend,rolling_avg_7d
ORD10251,P013,2024-04-24,24,0,Zone-E,11,7.5,107,9,422.0,Electronics,2,4,0,32.86
ORD10252,P013,2024-04-25,25,2,Zone-E,11,12.21,107,9,422.0,Electronics,3,4,0,32.71
ORD10253,P013,2024-04-26,37,0,Zone-E,11,11.84,107,9,422.0,Electronics,4,4,0,33.57
ORD10254,P013,2024-04-27,36,0,Zone-E,11,9.25,107,9,422.0,Electronics,5,4,1,33.0
ORD10255,P013,2024-04-28,34,0,Zone-E,11,8.26,107,9,422.0,Electronics,6,4,1,32.14
ORD10256,P013,2024-04-29,29,0,Zone-E,11,4.92,107,9,422.0,Electronics,0,4,0,31.14
ORD10257,P013,2024-04-30,22,0,Zone-E,11,17.62,107,9,422.0,Electronics,1,4,0,29.57
ORD10258,P013,2024-05-01,34,0,Zone-E,11,6.78,107,9,422.0,Electronics,2,5,0,31.0
ORD10259,P013,2024-05-02,34,0,Zone-E,11,16.78,107,9,422.0,Electronics,3,5,0,32.29
ORD10260,P013,2024-05-03,33,0,Zone-E,11,8.3,107,9,422.0,Electronics,4,5,0,31.71
ORD10261,P013,2024-05-04,36,0,Zone-E,11,17.99,107,9,422.0,Electronics,5,5,1,31.71
ORD10262,P013,2024-05-05,44,0,Zone-E,11,8.95,107,9,422.0,Electronics,6,5,1,33.14
ORD10263,P013,2024-05-06,28,0,Zone-E,11,17.42,107,9,422.0,Electronics,0,5,0,33.0
ORD10264,P013,2024-05-07,30,0,Zone-E,11,12.02,107,9,422.0,Electronics,1,5,0,34.14
ORD10265,P013,2024-05-08,31,0,Zone-E,11,14.55,107,9,422.0,Electronics,2,5,0,33.71
ORD10266,P013,2024-05-09,34,0,Zone-E,11,11.7,107,9,422.0,Electronics,3,5,0,33.71
ORD10267,P013,2024-05-10,34,0,Zone-E,11,15.33,107,9,422.0,Electronics,4,5,0,33.86
ORD10268,P013,2024-05-11,39,0,Zone-E,11,8.63,107,9,422.0,Electronics,5,5,1,34.29
ORD10269,P013,2024-05-12,35,0,Zone-E,11,11.68,107,9,422.0,Electronics,6,5,1,33.0
ORD10270,P013,2024-05-13,30,0,Zone-E,11,6.37,107,9,422.0,Electronics,0,5,0,33.29
ORD10271,P013,2024-05-14,34,0,Zone-E,11,16.31,107,9,422.0,Electronics,1,5,0,33.86
ORD10272,P013,2024-05-15,20,0,Zone-E,11,12.47,107,9,422.0,Electronics,2,5,0,32.29
ORD10273,P013,2024-05-16,30,0,Zone-E,11,4.87,107,9,422.0,Electronics,3,5,0,31.71
ORD10274,P013,2024-05-17,34,0,Zone-E,11,17.83,107,9,422.0,Electronics,4,5,0,31.71
ORD10275,P013,2024-05-18,26,0,Zone-E,11,17.31,107,9,422.0,Electronics,5,5,1,29.86
ORD10276,P013,2024-05-19,43,0,Zone-E,11,5.26,107,9,422.0,Electronics,6,5,1,31.0
ORD10277,P013,2024-05-20,27,0,Zone-E,11,6.48,107,9,422.0,Electronics,0,5,0,30.57
ORD10278,P013,2024-05-21,23,0,Zone-E,11,15.78,107,9,422.0,Electronics,1,5,0,29.0
ORD10279,P013,2024-05-22,29,0,Zone-E,11,9.64,107,9,422.0,Electronics,2,5,0,30.29
ORD10280,P013,2024-05-23,19,0,Zone-E,11,12.6,107,9,422.0,Electronics,3,5,0,28.71
ORD10281,P013,2024-05-24,36,0,Zone-E,11,7.99,107,9,422.0,Electronics,4,5,0,29.0
ORD10282,P013,2024-05-25,34,0,Zone-E,11,12.88,107,9,422.0,Electronics,5,5,1,30.14
ORD10283,P013,2024-05-26,29,0,Zone-E,11,10.03,107,9,422.0,Electronics,6,5,1,28.14
ORD10284,P013,2024-05-27,26,0,Zone-E,11,5.64,107,9,422.0,Electronics,0,5,0,28.0
ORD10285,P013,2024-05-28,32,0,Zone-E,11,13.52,107,9,422.0,Electronics,1,5,0,29.29
ORD10286,P013,2024-05-29,37,0,Zone-E,11,14.69,107,9,422.0,Electronics,2,5,0,30.43
ORD10287,P013,2024-05-30,32,0,Zone-E,11,8.02,107,9,422.0,Electronics,3,5,0,32.29
ORD10288,P013,2024-05-31,31,0,Zone-E,11,17.44,107,9,422.0,Electronics,4,5,0,31.57
ORD10289,P013,2024-06-01,34,0,Zone-E,11,8.22,107,9,422.0,Electronics,5,6,1,31.57
ORD10290,P013,2024-06-02,31,0,Zone-E,11,10.14,107,9,422.0,Electronics,6,6,1,31.86
ORD10291,P013,2024-06-03,25,0,Zone-E,11,10.19,107,9,422.0,Electronics,0,6,0,31.71
ORD10292,P013,2024-06-04,25,0,Zone-E,11,8.37,107,9,422.0,Electronics,1,6,0,30.71
ORD10293,P013,2024-06-05,26,0,Zone-E,11,16.87,107,9,422.0,Electronics,2,6,0,29.14
ORD10294,P013,2024-06-06,24,0,Zone-E,11,12.15,107,9,422.0,Electronics,3,6,0,28.0
ORD10295,P013,2024-06-07,31,0,Zone-E,11,10.39,107,9,422.0,Electronics,4,6,0,28.0
ORD10296,P013,2024-06-08,32,0,Zone-E,11,9.53,107,9,422.0,Electronics,5,6,1,27.71
ORD10297,P013,2024-06-09,35,0,Zone-E,11,10.46,107,9,422.0,Electronics,6,6,1,28.29
ORD10298,P013,2024-06-10,27,0,Zone-E,11,10.29,107,9,422.0,Electronics,0,6,0,28.57
ORD10299,P013,2024-06-11,28,0,Zone-E,11,14.05,107,9,422.0,Electronics,1,6,0,29.0
ORD10300,P013,2024-06-12,21,0,Zone-E,11,14.83,107,9,422.0,Electronics,2,6,0,28.29
ORD10301,P013,2024-06-13,21,0,Zone-E,11,17.16,107,9,422.0,Electronics,3,6,0,27.86
ORD10302,P013,2024-06-14,31,0,Zone-E,11,14.67,107,9,422.0,Electronics,4,6,0,27.86
ORD10303,P013,2024-06-15,29,0,Zone-E,11,17.59,107,9,422.0,Electronics,5,6,1,27.43
ORD10304,P013,2024-06-16,34,0,Zone-E,11,11.29,107,9,422.0,Electronics,6,6,1,27.29
ORD10305,P013,2024-06-17,28,0,Zone-E,11,15.52,107,9,422.0,Electronics,0,6,0,27.43
ORD10306,P013,2024-06-18,27,0,Zone-E,11,8.77,107,9,422.0,Electronics,1,6,0,27.29
ORD10307,P013,2024-06-19,28,0,Zone-E,11,13.15,107,9,422.0,Electronics,2,6,0,28.29
ORD10308,P013,2024-06-20,29,0,Zone-E,11,5.56,107,9,422.0,Electronics,3,6,0,29.43
ORD10309,P013,2024-06-21,26,0,Zone-E,11,11.73,107,9,422.0,Electronics,4,6,0,28.71
ORD10310,P013,2024-06-22,27,0,Zone-E,11,6.83,107,9,422.0,Electronics,5,6,1,28.43
ORD10311,P013,2024-06-23,37,0,Zone-E,11,13.04,107,9,422.0,Electronics,6,6,1,28.86
ORD10312,P013,2024-06-24,23,0,Zone-E,11,17.41,107,9,422.0,Electronics,0,6,0,28.14
ORD10313,P013,2024-06-25,27,0,Zone-E,11,10.84,107,9,422.0,Electronics,1,6,0,28.14
ORD10314,P013,2024-06-26,22,0,Zone-E,11,7.19,107,9,422.0,Electronics,2,6,0,27.29
ORD10315,P013,2024-06-27,30,0,Zone-E,11,11.53,107,9,422.0,Electronics,3,6,0,27.43
ORD10316,P013,2024-06-28,29,0,Zone-E,11,7.12,107,9,422.0,Electronics,4,6,0,27.86
ORD10317,P013,2024-06-29,32,0,Zone-E,11,14.53,107,9,422.0,Electronics,5,6,1,28.57
ORD10318,P013,2024-06-30,24,0,Zone-E,11,9.45,107,9,422.0,Electronics,6,6,1,26.71
ORD10319,P013,2024-07-01,22,0,Zone-E,11,13.55,107,9,422.0,Electronics,0,7,0,26.57
ORD10320,P013,2024-07-02,29,0,Zone-E,11,16.65,107,9,422.0,Electronics,1,7,0,26.86
ORD10321,P013,2024-07-03,25,0,Zone-E,11,16.36,107,9,422.0,Electronics,2,7,0,27.29
ORD10322,P013,2024-07-04,27,0,Zone-E,11,11.47,107,9,422.0,Electronics,3,7,0,26.86
ORD10323,P013,2024-07-05,16,1,Zone-E,11,6.31,107,9,422.0,Electronics,4,7,0,25.0
ORD10324,P013,2024-07-06,33,0,Zone-E,11,11.26,107,9,422.0,Electronics,5,7,1,25.14
ORD10325,P013,2024-07-07,24,0,Zone-E,11,8.21,107,9,422.0,Electronics,6,7,1,25.14
ORD10326,P013,2024-07-08,23,0,Zone-E,11,7.82,107,9,422.0,Electronics,0,7,0,25.29
ORD10327,P013,2024-07-09,26,0,Zone-E,11,10.08,107,9,422.0,Electronics,1,7,0,24.86
ORD10328,P013,2024-07-10,30,0,Zone-E,11,9.4,107,9,422.0,Electronics,2,7,0,25.57
ORD10329,P013,2024-07-11,17,0,Zone-E,11,11.76,107,9,422.0,Electronics,3,7,0,24.14
ORD10330,P013,2024-07-12,29,0,Zone-E,11,12.07,107,9,422.0,Electronics,4,7,0,26.0
ORD10331,P013,2024-07-13,25,0,Zone-E,11,15.48,107,9,422.0,Electronics,5,7,1,24.86
ORD10332,P013,2024-07-14,27,0,Zone-E,11,9.42,107,9,422.0,Electronics,6,7,1,25.29
ORD10333,P013,2024-07-15,18,0,Zone-E,11,11.29,107,9,422.0,Electronics,0,7,0,24.57
ORD10334,P013,2024-07-16,21,0,Zone-E,11,7.22,107,9,422.0,Electronics,1,7,0,23.86
ORD10335,P013,2024-07-17,27,0,Zone-E,11,10.61,107,9,422.0,Electronics,2,7,0,23.43
ORD10336,P013,2024-07-18,29,0,Zone-E,11,8.59,107,9,422.0,Electronics,3,7,0,25.14
ORD10337,P013,2024-07-19,16,11,Zone-E,11,15.16,107,9,422.0,Electronics,4,7,0,23.29
ORD10338,P013,2024-07-20,27,9,Zone-E,11,15.56,107,9,422.0,Electronics,5,7,1,23.57
ORD10339,P013,2024-07-21,32,5,Zone-E,11,6.19,107,9,422.0,Electronics,6,7,1,24.29
ORD10340,P013,2024-07-22,13,7,Zone-E,11,12.56,107,9,422.0,Electronics,0,7,0,23.57
ORD10341,P013,2024-07-23,18,9,Zone-E,11,8.96,107,9,422.0,Electronics,1,7,0,23.14
ORD10342,P013,2024-07-24,20,7,Zone-E,11,16.41,107,9,422.0,Electronics,2,7,0,22.14
ORD10343,P013,2024-07-25,29,6,Zone-E,11,14.38,107,9,422.0,Electronics,3,7,0,22.14
ORD10344,P013,2024-07-26,22,10,Zone-E,11,8.52,107,9,422.0,Electronics,4,7,0,23.0
ORD10345,P013,2024-07-27,21,13,Zone-E,11,11.77,107,9,422.0,Electronics,5,7,1,22.14
ORD10346,P013,2024-07-28,16,8,Zone-E,11,12.92,107,9,422.0,Electronics,6,7,1,19.86
ORD10347,P013,2024-07-29,22,0,Zone-E,11,17.29,107,9,422.0,Electronics,0,7,0,21.14
ORD10348,P013,2024-07-30,14,15,Zone-E,11,12.75,107,9,422.0,Electronics,1,7,0,20.57
ORD10349,P013,2024-07-31,11,33,Zone-E,11,14.79,107,9,422.0,Electronics,2,7,0,19.29
ORD10350,P013,2024-08-01,27,29,Zone-E,11,10.91,107,9,422.0,Electronics,3,8,0,19.0
ORD10351,P013,2024-08-02,17,16,Zone-E,11,8.29,107,9,422.0,Electronics,4,8,0,18.29
ORD10352,P013,2024-08-03,25,0,Zone-E,11,9.38,107,9,422.0,Electronics,5,8,1,18.86
ORD10353,P013,2024-08-04,24,0,Zone-E,11,14.17,107,9,422.0,Electronics,6,8,1,20.0
ORD10354,P013,2024-08-05,20,0,Zone-E,11,10.33,107,9,422.0,Electronics,0,8,0,19.71
ORD10355,P013,2024-08-06,19,0,Zone-E,11,9.8,107,9,422.0,Electronics,1,8,0,20.43
ORD10356,P013,2024-08-07,14,11,Zone-E,11,16.29,107,9,422.0,Electronics,2,8,0,20.86
ORD10357,P013,2024-08-08,17,15,Zone-E,11,6.95,107,9,422.0,Electronics,3,8,0,19.43
ORD10358,P013,2024-08-09,25,4,Zone-E,11,7.61,107,9,422.0,Electronics,4,8,0,20.57
ORD10359,P013,2024-08-10,19,5,Zone-E,11,11.6,107,9,422.0,Electronics,5,8,1,19.71
ORD10360,P013,2024-08-11,21,0,Zone-E,11,13.26,107,9,422.0,Electronics,6,8,1,19.29
ORD10361,P013,2024-08-12,14,9,Zone-E,11,14.68,107,9,422.0,Electronics,0,8,0,18.43
ORD10362,P013,2024-08-13,24,12,Zone-E,11,17.59,107,9,422.0,Electronics,1,8,0,19.14
ORD10363,P013,2024-08-14,16,0,Zone-E,11,12.09,107,9,422.0,Electronics,2,8,0,19.43
ORD10364,P013,2024-08-15,19,0,Zone-E,11,9.36,107,9,422.0,Electronics,3,8,0,19.71
ORD10365,P013,2024-08-16,26,0,Zone-E,11,14.55,107,9,422.0,Electronics,4,8,0,19.86
ORD10366,P013,2024-08-17,23,0,Zone-E,11,9.26,107,9,422.0,Electronics,5,8,1,20.43
ORD10367,P013,2024-08-18,24,0,Zone-E,11,16.27,107,9,422.0,Electronics,6,8,1,20.86
ORD10368,P013,2024-08-19,13,16,Zone-E,11,13.43,107,9,422.0,Electronics,0,8,0,20.71
ORD10369,P013,2024-08-20,11,10,Zone-E,11,9.2,107,9,422.0,Electronics,1,8,0,18.86
ORD10370,P013,2024-08-21,10,25,Zone-E,11,14.3,107,9,422.0,Electronics,2,8,0,18.0
ORD10371,P013,2024-08-22,16,19,Zone-E,11,14.99,107,9,422.0,Electronics,3,8,0,17.57
ORD10372,P013,2024-08-23,18,19,Zone-E,11,15.23,107,9,422.0,Electronics,4,8,0,16.43
ORD10373,P013,2024-08-24,27,2,Zone-E,11,8.59,107,9,422.0,Electronics,5,8,1,17.0
ORD10374,P013,2024-08-25,11,0,Zone-E,11,6.25,107,9,422.0,Electronics,6,8,1,15.14
ORD10375,P013,2024-08-26,15,10,Zone-E,11,5.14,107,9,422.0,Electronics,0,8,0,15.43
ORD10376,P013,2024-08-27,17,7,Zone-E,11,13.87,107,9,422.0,Electronics,1,8,0,16.29
ORD10377,P013,2024-08-28,14,10,Zone-E,11,12.08,107,9,422.0,Electronics,2,8,0,16.86
ORD10378,P013,2024-08-29,23,14,Zone-E,11,12.13,107,9,422.0,Electronics,3,8,0,17.86
ORD10379,P013,2024-08-30,26,1,Zone-E,11,10.05,107,9,422.0,Electronics,4,8,0,19.0
ORD10380,P013,2024-08-31,24,5,Zone-E,11,12.87,107,9,422.0,Electronics,5,8,1,18.57
ORD10381,P013,2024-09-01,9,24,Zone-E,11,10.17,107,9,422.0,Electronics,6,9,1,18.29
ORD10382,P013,2024-09-02,16,19,Zone-E,11,5.25,107,9,422.0,Electronics,0,9,0,18.43
ORD10383,P013,2024-09-03,18,13,Zone-E,11,16.8,107,9,422.0,Electronics,1,9,0,18.57
ORD10384,P013,2024-09-04,3,24,Zone-E,11,10.55,107,9,422.0,Electronics,2,9,0,17.0
ORD10385,P013,2024-09-05,18,31,Zone-E,11,8.05,107,9,422.0,Electronics,3,9,0,16.29
ORD10386,P013,2024-09-06,10,50,Zone-E,11,13.12,107,9,422.0,Electronics,4,9,0,14.0
ORD10387,P013,2024-09-07,13,57,Zone-E,11,10.56,107,9,422.0,Electronics,5,9,1,12.43
ORD10388,P013,2024-09-08,16,56,Zone-E,11,6.38,107,9,422.0,Electronics,6,9,1,13.43
ORD10389,P013,2024-09-09,8,61,Zone-E,11,10.31,107,9,422.0,Electronics,0,9,0,12.29
ORD10390,P013,2024-09-10,14,60,Zone-E,11,17.41,107,9,422.0,Electronics,1,9,0,11.71
ORD10391,P013,2024-09-11,13,73,Zone-E,11,13.01,107,9,422.0,Electronics,2,9,0,13.14
ORD10392,P013,2024-09-12,16,83,Zone-E,11,7.75,107,9,422.0,Electronics,3,9,0,12.86
ORD10393,P013,2024-09-13,22,69,Zone-E,11,17.06,107,9,422.0,Electronics,4,9,0,14.57
ORD10394,P013,2024-09-14,16,63,Zone-E,11,10.31,107,9,422.0,Electronics,5,9,1,15.0
ORD10395,P013,2024-09-15,13,70,Zone-E,11,18.04,107,9,422.0,Electronics,6,9,1,14.57
ORD10396,P013,2024-09-16,9,82,Zone-E,11,8.14,107,9,422.0,Electronics,0,9,0,14.71
ORD10397,P013,2024-09-17,18,92,Zone-E,11,10.66,107,9,422.0,Electronics,1,9,0,15.29
ORD10398,P013,2024-09-18,16,80,Zone-E,11,5.98,107,9,422.0,Electronics,2,9,0,15.71
ORD10399,P013,2024-09-19,12,92,Zone-E,11,14.43,107,9,422.0,Electronics,3,9,0,15.14
ORD10400,P013,2024-09-20,25,70,Zone-E,11,4.86,107,9,422.0,Electronics,4,9,0,15.57
ORD10401,P013,2024-09-21,17,75,Zone-E,11,10.09,107,9,422.0,Electronics,5,9,1,15.71
ORD10402,P013,2024-09-22,19,69,Zone-E,11,14.99,107,9,422.0,Electronics,6,9,1,16.57
ORD10403,P013,2024-09-23,15,56,Zone-E,11,8.72,107,9,422.0,Electronics,0,9,0,17.43
ORD10404,P013,2024-09-24,11,56,Zone-E,11,9.78,107,9,422.0,Electronics,1,9,0,16.43
ORD10405,P013,2024-09-25,8,67,Zone-E,11,13.81,107,9,422.0,Electronics,2,9,0,15.29
ORD10406,P013,2024-09-26,14,67,Zone-E,11,17.25,107,9,422.0,Electronics,3,9,0,15.57
ORD10407,P013,2024-09-27,13,56,Zone-E,11,6.78,107,9,422.0,Electronics,4,9,0,13.86
ORD10408,P013,2024-09-28,10,70,Zone-E,11,12.83,107,9,422.0,Electronics,5,9,1,12.86
ORD10409,P013,2024-09-29,13,75,Zone-E,11,11.23,107,9,422.0,Electronics,6,9,1,12.0
ORD10410,P013,2024-09-30,14,62,Zone-E,11,12.85,107,9,422.0,Electronics,0,9,0,11.86
ORD10411,P013,2024-10-01,21,62,Zone-E,11,12.78,107,9,422.0,Electronics,1,10,0,13.29
ORD10412,P013,2024-10-02,15,68,Zone-E,11,14.6,107,9,422.0,Electronics,2,10,0,14.29
ORD10413,P013,2024-10-03,20,54,Zone-E,11,10.04,107,9,422.0,Electronics,3,10,0,15.14
ORD10414,P013,2024-10-04,12,50,Zone-E,11,9.96,107,9,422.0,Electronics,4,10,0,15.0
ORD10415,P013,2024-10-05,26,28,Zone-E,11,5.93,107,9,422.0,Electronics,5,10,1,17.29
ORD10416,P013,2024-10-06,9,38,Zone-E,11,17.83,107,9,422.0,Electronics,6,10,1,16.71
ORD10417,P013,2024-10-07,16,25,Zone-E,11,5.17,107,9,422.0,Electronics,0,10,0,17.0
ORD10418,P013,2024-10-08,7,35,Zone-E,11,16.13,107,9,422.0,Electronics,1,10,0,15.0
ORD10419,P013,2024-10-09,19,38,Zone-E,11,14.73,107,9,422.0,Electronics,2,10,0,15.57
ORD10420,P013,2024-10-10,16,22,Zone-E,11,6.55,107,9,422.0,Electronics,3,10,0,15.0
ORD10421,P013,2024-10-11,16,27,Zone-E,11,5.17,107,9,422.0,Electronics,4,10,0,15.57
ORD10422,P013,2024-10-12,24,22,Zone-E,11,5.15,107,9,422.0,Electronics,5,10,1,15.29
ORD10423,P013,2024-10-13,27,19,Zone-E,11,12.69,107,9,422.0,Electronics,6,10,1,17.86
ORD10424,P013,2024-10-14,14,12,Zone-E,11,8.8,107,9,422.0,Electronics,0,10,0,17.57
ORD10425,P013,2024-10-15,10,11,Zone-E,11,14.97,107,9,422.0,Electronics,1,10,0,18.0
ORD10426,P013,2024-10-16,15,0,Zone-E,11,9.95,107,9,422.0,Electronics,2,10,0,17.43
ORD10427,P013,2024-10-17,23,2,Zone-E,11,9.28,107,9,422.0,Electronics,3,10,0,18.43
ORD10428,P013,2024-10-18,21,0,Zone-E,11,14.7,107,9,422.0,Electronics,4,10,0,19.14
ORD10429,P013,2024-10-19,21,0,Zone-E,11,12.56,107,9,422.0,Electronics,5,10,1,18.71
ORD10430,P013,2024-10-20,18,10,Zone-E,11,17.32,107,9,422.0,Electronics,6,10,1,17.43
ORD10431,P013,2024-10-21,21,6,Zone-E,11,14.42,107,9,422.0,Electronics,0,10,0,18.43
ORD10432,P013,2024-10-22,10,21,Zone-E,11,10.65,107,9,422.0,Electronics,1,10,0,18.43
ORD10433,P013,2024-10-23,20,20,Zone-E,11,18.08,107,9,422.0,Electronics,2,10,0,19.14
ORD10434,P013,2024-10-24,15,15,Zone-E,11,16.52,107,9,422.0,Electronics,3,10,0,18.0
ORD10435,P013,2024-10-25,9,13,Zone-E,11,15.06,107,9,422.0,Electronics,4,10,0,16.29
ORD10436,P013,2024-10-26,19,2,Zone-E,11,10.5,107,9,422.0,Electronics,5,10,1,16.0
ORD10437,P013,2024-10-27,23,0,Zone-E,11,10.61,107,9,422.0,Electronics,6,10,1,16.71
ORD10438,P013,2024-10-28,14,4,Zone-E,11,15.37,107,9,422.0,Electronics,0,10,0,15.71
ORD10439,P013,2024-10-29,21,6,Zone-E,11,9.71,107,9,422.0,Electronics,1,10,0,17.29
ORD10440,P013,2024-10-30,19,0,Zone-E,11,16.83,107,9,422.0,Electronics,2,10,0,17.14
ORD10441,P013,2024-10-31,7,0,Zone-E,11,16.92,107,9,422.0,Electronics,3,10,0,16.0
ORD10442,P013,2024-11-01,26,0,Zone-E,11,15.1,107,9,422.0,Electronics,4,11,0,18.43
ORD10443,P013,2024-11-02,32,0,Zone-E,11,10.98,107,9,422.0,Electronics,5,11,1,20.29
ORD10444,P013,2024-11-03,28,0,Zone-E,11,6.15,107,9,422.0,Electronics,6,11,1,21.0
ORD10445,P013,2024-11-04,17,0,Zone-E,11,12.65,107,9,422.0,Electronics,0,11,0,21.43
ORD10446,P013,2024-11-05,24,0,Zone-E,11,16.97,107,9,422.0,Electronics,1,11,0,21.86
ORD10447,P013,2024-11-06,23,0,Zone-E,11,8.99,107,9,422.0,Electronics,2,11,0,22.43
ORD10448,P013,2024-11-07,27,0,Zone-E,11,14.64,107,9,422.0,Electronics,3,11,0,25.29
ORD10449,P013,2024-11-08,14,0,Zone-E,11,7.78,107,9,422.0,Electronics,4,11,0,23.57
ORD10450,P013,2024-11-09,4,14,Zone-E,11,11.16,107,9,422.0,Electronics,5,11,1,19.57
ORD10451,P013,2024-11-10,18,24,Zone-E,11,17.45,107,9,422.0,Electronics,6,11,1,18.14
ORD10452,P013,2024-11-11,20,27,Zone-E,11,9.27,107,9,422.0,Electronics,0,11,0,18.57
ORD10453,P013,2024-11-12,18,29,Zone-E,11,6.22,107,9,422.0,Electronics,1,11,0,17.71
ORD10454,P013,2024-11-13,13,35,Zone-E,11,14.25,107,9,422.0,Electronics,2,11,0,16.29
ORD10455,P013,2024-11-14,20,44,Zone-E,11,14.6,107,9,422.0,Electronics,3,11,0,15.29
ORD10456,P013,2024-11-15,19,35,Zone-E,11,16.23,107,9,422.0,Electronics,4,11,0,16.0
ORD10457,P013,2024-11-16,18,25,Zone-E,11,10.03,107,9,422.0,Electronics,5,11,1,18.0
ORD10458,P013,2024-11-17,27,11,Zone-E,11,7.74,107,9,422.0,Electronics,6,11,1,19.29
ORD10459,P013,2024-11-18,20,14,Zone-E,11,14.21,107,9,422.0,Electronics,0,11,0,19.29
ORD10460,P013,2024-11-19,15,14,Zone-E,11,16.63,107,9,422.0,Electronics,1,11,0,18.86
ORD10461,P013,2024-11-20,13,18,Zone-E,11,7.04,107,9,422.0,Electronics,2,11,0,18.86
ORD10462,P013,2024-11-21,18,9,Zone-E,11,17.65,107,9,422.0,Electronics,3,11,0,18.57
ORD10463,P013,2024-11-22,22,0,Zone-E,11,15.42,107,9,422.0,Electronics,4,11,0,19.0
ORD10464,P013,2024-11-23,27,0,Zone-E,11,11.54,107,9,422.0,Electronics,5,11,1,20.29
ORD10465,P013,2024-11-24,27,0,Zone-E,11,11.58,107,9,422.0,Electronics,6,11,1,20.29
ORD10466,P013,2024-11-25,22,0,Zone-E,11,8.39,107,9,422.0,Electronics,0,11,0,20.57
ORD10467,P013,2024-11-26,21,0,Zone-E,11,7.25,107,9,422.0,Electronics,1,11,0,21.43
ORD10468,P013,2024-11-27,23,0,Zone-E,11,13.87,107,9,422.0,Electronics,2,11,0,22.86
ORD10469,P013,2024-11-28,20,0,Zone-E,11,14.68,107,9,422.0,Electronics,3,11,0,23.14
ORD10470,P013,2024-11-29,19,0,Zone-E,11,14.81,107,9,422.0,Electronics,4,11,0,22.71
ORD10471,P013,2024-11-30,29,0,Zone-E,11,16.64,107,9,422.0,Electronics,5,11,1,23.0
ORD10472,P013,2024-12-01,36,0,Zone-E,11,12.91,107,9,422.0,Electronics,6,12,1,24.29
ORD10473,P013,2024-12-02,28,0,Zone-E,11,10.64,107,9,422.0,Electronics,0,12,0,25.14
ORD10474,P013,2024-12-03,30,0,Zone-E,11,6.49,107,9,422.0,Electronics,1,12,0,26.43
ORD10475,P013,2024-12-04,17,4,Zone-E,11,7.44,107,9,422.0,Electronics,2,12,0,25.57
ORD10476,P013,2024-12-05,8,8,Zone-E,11,6.09,107,9,422.0,Electronics,3,12,0,23.86
ORD10477,P013,2024-12-06,18,15,Zone-E,11,13.69,107,9,422.0,Electronics,4,12,0,23.71
ORD10478,P013,2024-12-07,28,9,Zone-E,11,14.32,107,9,422.0,Electronics,5,12,1,23.57
ORD10479,P013,2024-12-08,24,4,Zone-E,11,18.2,107,9,422.0,Electronics,6,12,1,21.86
ORD10480,P013,2024-12-09,13,7,Zone-E,11,16.18,107,9,422.0,Electronics,0,12,0,19.71
ORD10481,P013,2024-12-10,13,14,Zone-E,11,5.94,107,9,422.0,Electronics,1,12,0,17.29
ORD10482,P013,2024-12-11,16,4,Zone-E,11,5.15,107,9,422.0,Electronics,2,12,0,17.14
ORD10483,P013,2024-12-12,26,0,Zone-E,11,14.88,107,9,422.0,Electronics,3,12,0,19.71
ORD10484,P013,2024-12-13,19,0,Zone-E,11,13.69,107,9,422.0,Electronics,4,12,0,19.86
ORD10485,P013,2024-12-14,29,0,Zone-E,11,17.21,107,9,422.0,Electronics,5,12,1,20.0
ORD10486,P013,2024-12-15,35,0,Zone-E,11,9.1,107,9,422.0,Electronics,6,12,1,21.57
ORD10487,P013,2024-12-16,26,0,Zone-E,11,13.83,107,9,422.0,Electronics,0,12,0,23.43
ORD10488,P013,2024-12-17,26,0,Zone-E,11,14.23,107,9,422.0,Electronics,1,12,0,25.29
ORD10489,P013,2024-12-18,24,0,Zone-E,11,7.68,107,9,422.0,Electronics,2,12,0,26.43
ORD10490,P013,2024-12-19,21,0,Zone-E,11,13.14,107,9,422.0,Electronics,3,12,0,25.71
ORD10491,P013,2024-12-20,26,2,Zone-E,11,13.69,107,9,422.0,Electronics,4,12,0,26.71
ORD10492,P013,2024-12-21,25,0,Zone-E,11,13.04,107,9,422.0,Electronics,5,12,1,26.14
ORD10493,P013,2024-12-22,24,0,Zone-E,11,10.92,107,9,422.0,Electronics,6,12,1,24.57
ORD10494,P013,2024-12-23,28,0,Zone-E,11,17.25,107,9,422.0,Electronics,0,12,0,24.86
ORD10495,P013,2024-12-24,33,0,Zone-E,11,12.13,107,9,422.0,Electronics,1,12,0,25.86
ORD10496,P013,2024-12-25,27,0,Zone-E,11,14.69,107,9,422.0,Electronics,2,12,0,26.29
ORD10497,P013,2024-12-26,31,0,Zone-E,11,13.15,107,9,422.0,Electronics,3,12,0,27.71
ORD10498,P013,2024-12-27,33,0,Zone-E,11,17.9,107,9,422.0,Electronics,4,12,0,28.71
ORD10499,P013,2024-12-28,24,0,Zone-E,11,11.11,107,9,422.0,Electronics,5,12,1,28.57
ORD10500,P013,2024-12-29,29,0,Zone-E,11,12.44,107,9,422.0,Electronics,6,12,1,29.29
ORD10501,P013,2024-12-30,34,0,Zone-E,11,18.07,107,9,422.0,Electronics,0,12,0,30.14
ORD10502,P013,2024-12-31,23,0,Zone-E,11,12.11,107,9,422.0,Electronics,1,12,0,28.71
ORD10503,P014,2023-01-01,97,923,Zone-D,9,13.65,92,5,337.67,Apparel,6,1,1,97.0
